age,balance,campaign,day,default_yes,duration,education,housing_yes,loan_yes,marital_married,marital_single,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,pdays,poutcome_not_contacted,poutcome_other,poutcome_success,previous
27,-195,1,18,0,391,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
48,-480,2,18,0,380,secondary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,1
28,-76,1,18,0,143,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,373,2,18,0,115,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
54,882,1,18,0,217,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,48,5,18,0,164,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,294,0,0,0,3
26,47,1,18,0,63,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,2761,1,18,0,325,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,-146,1,18,0,167,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,1702,1,18,0,21,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,47,3,18,0,47,tertiary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,178,0,0,0,3
58,1859,2,18,0,277,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,264,0,0,0,5
32,55,1,18,0,185,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,8047,1,18,0,202,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,263,0,0,0,13
40,278,5,18,0,9,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,3917,1,18,0,565,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,243,1,18,0,507,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
22,330,1,18,0,105,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,1922,1,18,0,546,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,-287,1,18,0,196,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,352,1,18,0,431,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,-667,7,18,0,152,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,349,0,1,0,1
32,97,2,18,0,165,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,364,0,0,1,1
30,1165,2,18,0,365,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,168,2,18,0,229,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,1
33,1430,3,18,0,74,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,349,0,1,0,2
23,356,2,18,0,224,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,356,0,0,0,2
27,438,5,18,0,10,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,-242,4,18,0,600,tertiary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,332,0,1,0,4
48,-203,5,18,0,156,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,297,0,1,0,1
30,1256,3,18,0,123,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,656,6,18,0,190,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,90,2,18,0,114,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,2353,7,18,0,435,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74,0,0,1,3
38,49,1,18,0,43,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,367,0,0,1,2
37,1170,1,18,0,106,tertiary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
52,-194,1,18,0,326,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,2294,1,18,0,81,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,178,0,1,0,1
43,43,1,18,0,199,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,-383,1,18,0,170,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,268,1,18,0,189,primary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,2802,1,18,0,84,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,615,1,18,0,373,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,3,8,18,0,15,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,1480,1,18,0,143,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,518,1,18,0,399,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,117,3,18,0,125,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,0,0,0,4
31,1129,3,18,0,145,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,-138,1,18,0,644,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,391,1,18,0,166,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,91,2,18,0,111,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,-38,1,18,0,184,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
55,0,1,18,0,616,tertiary,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,370,0,0,1,1
32,92,1,18,0,110,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,315,0,0,0,2
30,53,1,18,0,116,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,-4,1,18,0,178,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,217,1,18,0,504,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,797,2,18,0,334,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,144,1,18,0,177,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,3950,1,18,0,232,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,178,0,0,1,1
30,327,2,18,0,21,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,839,3,18,0,700,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,138,5,18,0,191,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,922,1,18,0,72,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,35,1,18,0,163,secondary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,1670,1,18,0,183,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
24,10,2,18,0,78,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,367,0,1,0,2
30,219,6,18,0,91,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,697,2,18,0,253,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
24,1354,2,18,0,239,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,2369,1,18,0,87,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,37,5,18,0,121,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,163,1,18,0,149,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,362,0,1,0,8
33,180,2,18,0,37,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
47,2269,1,18,0,132,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,279,0,0,0,2
27,261,1,18,0,113,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,726,1,18,0,24,tertiary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,1015,1,18,0,1008,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,347,0,0,1,2
32,3540,1,18,0,213,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,178,0,0,0,1
31,-162,1,18,0,380,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,1080,1,18,0,192,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,963,1,18,0,66,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,-135,1,18,0,57,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,275,1,18,0,180,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,315,3,18,0,179,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,374,0,1,0,2
27,409,4,18,0,276,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,301,0,0,1,2
29,468,1,18,0,37,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,370,0,0,0,3
27,381,1,18,0,143,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,1119,1,18,0,1063,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
24,3505,1,18,0,317,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,355,0,1,0,1
29,40,1,18,0,105,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,2
32,12198,1,18,0,178,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,-234,1,18,0,124,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,476,1,18,0,427,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,1501,1,18,0,316,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
56,791,2,18,0,103,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,-218,2,18,0,73,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,235,1,18,0,525,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,170,1,18,0,442,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,-357,1,18,0,618,secondary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,2
24,-287,1,18,0,504,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,382,1,18,0,182,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,21,1,18,0,336,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,356,0,0,0,1
53,273,1,18,0,248,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,279,0,0,0,2
26,0,4,18,0,82,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,165,2,18,0,182,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
21,2764,2,18,0,78,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,354,0,0,0,2
30,-5,2,18,0,518,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
47,536,2,18,0,778,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,336,0,0,1,2
39,471,4,18,0,61,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,362,0,0,0,1
28,385,5,18,0,203,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,595,3,18,0,222,primary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,-386,2,18,0,59,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,2145,2,18,0,727,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,154,2,18,0,1010,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,356,0,0,0,2
27,2293,3,18,0,317,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,364,0,1,0,1
35,3302,3,18,0,207,tertiary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,1068,6,18,0,46,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,378,0,0,0,2
36,319,2,18,0,120,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,4254,3,18,0,104,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,178,0,0,1,1
33,1077,3,18,0,432,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,374,0,1,0,3
44,777,3,18,0,517,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,0,0,0,2
34,392,3,18,0,180,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,360,0,0,0,1
25,-371,2,18,0,147,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,347,0,1,0,3
39,161,2,18,0,98,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,-301,2,18,0,465,secondary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,-454,5,18,0,801,primary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,2
26,-93,2,18,0,599,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
50,116,2,18,0,40,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,321,0,1,0,14
36,-73,8,18,0,15,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,577,4,18,0,18,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,429,3,18,0,35,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,349,0,0,0,32
27,598,2,18,0,309,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,574,3,18,0,196,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
60,306,3,18,0,76,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,1158,7,18,0,61,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
41,1387,2,18,0,154,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
57,2058,2,18,0,23,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,-35,3,18,0,194,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
22,1157,2,18,0,336,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,-39,2,18,0,104,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,1609,2,18,0,98,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,315,0,0,0,3
46,145,3,18,0,236,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,33,2,18,0,146,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,-887,2,18,0,827,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,184,2,18,0,181,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,220,2,18,0,197,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
44,59,4,18,0,9,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,341,0,0,0,19
27,267,4,18,0,166,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,264,2,18,0,36,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,370,0,1,0,2
27,528,2,18,0,267,primary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,311,0,0,0,2
52,266,2,18,0,87,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,299,0,1,0,3
31,258,3,18,0,409,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,966,4,18,0,16,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,273,0,1,0,7
35,164,5,18,0,11,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,364,0,0,0,13
57,2225,4,18,0,8,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,240,4,18,0,166,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,1560,2,18,0,9,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,178,0,0,0,3
28,1072,2,18,0,630,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,356,0,1,0,4
30,2678,5,18,0,23,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,10133,2,18,0,382,secondary,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
23,234,5,18,0,33,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,354,0,1,0,7
29,306,4,18,0,774,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,1336,3,18,0,13,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,5
30,3068,2,18,0,227,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
47,-1730,3,18,0,178,secondary,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
54,451,4,18,0,42,secondary,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,280,0,0,0,5
34,17,3,18,0,375,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,3,8,18,0,40,secondary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,349,0,0,0,6
38,2368,3,18,0,241,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,2528,8,18,0,190,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,2017,4,18,0,213,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,23,2,18,0,69,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,333,0,0,0,2
37,139,5,18,0,412,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,106,6,18,0,31,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,-295,2,18,0,173,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,2752,2,18,0,165,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,2637,3,18,0,179,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,778,2,18,0,22,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,346,0,0,0,2
33,865,2,18,0,158,secondary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,179,2,18,0,74,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,-63,3,18,0,92,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,374,0,1,0,1
35,-292,2,18,0,166,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,272,0,0,0,6
23,668,3,18,0,857,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,1034,2,18,0,368,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,292,2,18,0,1027,primary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,-371,2,18,0,221,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,350,0,1,0,4
24,1299,2,18,0,113,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,320,3,18,0,549,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,1041,2,18,0,577,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,224,2,18,0,567,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,259,2,18,0,12,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
42,1687,3,18,0,14,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,178,0,1,0,3
56,95,2,18,0,428,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
40,191,4,18,0,19,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,374,0,1,0,1
34,4723,3,18,0,350,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,219,2,18,0,76,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,356,0,0,0,1
30,48,2,18,0,142,secondary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,300,0,1,0,1
34,-578,2,18,0,767,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
46,148,3,18,0,61,tertiary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,350,0,1,0,5
49,3063,2,18,0,68,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,139,2,18,0,732,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,291,0,0,0,5
22,103,2,18,0,130,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
32,2684,2,18,0,542,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
25,127,2,18,0,695,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
31,-241,2,18,0,333,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,1
33,18,3,18,0,312,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,1279,2,18,0,239,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,349,0,0,1,3
29,318,2,18,0,1434,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,356,0,0,0,4
37,16,5,18,0,488,secondary,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,336,0,0,0,2
34,355,3,18,0,189,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,348,0,0,0,3
23,2530,3,18,0,194,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,364,0,1,0,3
34,1657,2,18,0,566,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,356,0,0,0,4
26,-32,2,18,0,486,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,336,0,1,0,6
30,1814,4,18,0,207,tertiary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
37,-83,4,18,0,179,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
28,519,9,18,0,82,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
22,110,2,18,0,237,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
35,181,4,18,0,217,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,301,0,0,0,1
51,55,2,18,0,351,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
33,219,4,18,0,19,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,97,3,18,0,13,secondary,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
29,1958,4,18,0,112,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,349,0,0,0,1
34,393,4,18,0,222,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,355,0,0,0,1
59,47,3,18,0,110,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,374,0,0,0,1
35,9336,2,18,0,311,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
27,294,2,18,0,466,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
26,-350,3,18,0,80,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,329,0,0,0,3
31,512,2,18,0,109,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
39,815,3,18,0,22,primary,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
43,487,2,18,0,54,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,279,0,0,0,4
33,1304,2,18,0,536,tertiary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
38,5643,2,18,0,106,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,362,0,0,0,1
28,-16,3,18,0,251,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
45,2394,12,18,0,895,secondary,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
30,8950,4,18,0,11,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,355,0,1,0,1
45,14,9,18,0,8,secondary,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,353,0,0,0,5
30,177,4,18,0,187,secondary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,356,0,1,0,2
30,1808,2,18,0,83,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
34,-1,6,18,0,1057,primary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,355,0,1,0,1
24,174,3,18,0,22,primary,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
36,246,4,18,0,427,secondary,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,0,0
